"isn_seq";"ano";"cod_acao";"titulo";"dt_carga"
"10907";"2014";"14644";"ESTUDOS E PROJETOS / FORMAÇÃO PROFISSIONAL EM SAÚDE E ASSISTÊNCIA SOCIAL PARA A";"2014-07-28"
"10908";"2014";"14645";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA /  BARROQUINHA - BITUPITÁ";"2014-07-28"
"10909";"2014";"14646";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / CE187 / IPU - LADEIRA DA INGAZEIR";"2014-07-28"
"10910";"2014";"14647";"ESTUDOS E PROJETOS / ADUTORA DO AÇUDE ITAÚNA/ GRANJA (ADRIANÓPOLIS)";"2014-07-28"
"10911";"2014";"14648";"ESTUDOS E PROJETOS / RECUPERAÇÃO DO LAGO GRANDE/ CAMOCIM";"2014-07-28"
"10912";"2014";"14649";"ESTUDOS E PROJETOS / ADUTORA DO AÇUDE GANGORRA / GRANJA (SAMBAÍBA E SANTA TEREZ";"2014-07-28"
"10913";"2014";"14650";"ESTUDOS E PROJETOS / AQUISIÇÃO DE VIATURA/POLÍCIA MILITAR/ GROAÍRAS";"2014-07-28"
"10914";"2014";"14651";"ESTUDOS E PROJETOS / RAMPAS DE ACESSO PARA EMBARQUE E DESEMBARQUE DE BARCOS DE ";"2014-07-28"
"10915";"2014";"14652";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / CAMOCIM (AMARELAS - PÓLO TURÍSTIC";"2014-07-28"
"10916";"2014";"14653";"ESTUDOS E PROJETOS / REALIZAÇÃO DO CONGRESSO DE AQUICULTURA / ARACATI";"2014-07-28"
"10917";"2014";"14654";"ESTUDOS E PROJETOS / CAMPANHA PÚBLICA PARA PRESERVAÇÃO DOS ESPAÇOS AQUÁTICOS";"2014-07-28"
"10918";"2014";"14655";"ESTUDOS E PROJETOS / CRIAÇÃO DO MANUAL DE BOAS PRÁTICAS DE MANEJO DOS CULTIVOS ";"2014-07-28"
"10919";"2014";"14656";"ESTUDOS E PROJETOS / CURSO ESPECIAL PARA HABILITAÇÃO DE ARRAIS AMADOR (TREINAME";"2014-07-28"
"10920";"2014";"14657";"ESTUDOS E PROJETOS / AQUISIÇÃO DE MATERIAL DE SAÚDE E SEGURANÇA DO PESCADOR";"2014-07-28"
"10921";"2014";"14658";"ESTUDOS E PROJETOS / APOIO A REGATAS E CANOAGENS NO ESTADO DO CEARÁ";"2014-07-28"
"10922";"2014";"14659";"ESTUDOS E PROJETOS / Capacitação de aquicultores familiares";"2014-07-28"
"10923";"2014";"14660";"ESTUDOS E PROJETOS / AQUISIÇÃO DE MATERIAL DE SAÚDE E SEGURANÇA DO PESCADOR";"2014-07-28"
"10924";"2014";"14661";"ESTUDOS E PROJETOS / Aquicultura integrada em pequenas comunidades rurais";"2014-07-28"
"10925";"2014";"14662";"ESTUDOS E PROJETOS / AQUISIÇÃO DE APETRECHOS DE PESCA (KIT DE PESCADOS) PARA A ";"2014-07-28"
"10926";"2014";"14663";"ESTUDOS E PROJETOS / INFORMATIZAÇÃO DE PESCADORES E INCLUSÃO DIGITAL.";"2014-07-28"
"10927";"2014";"14664";"ESTUDOS E PROJETOS / Apoio a cadeia produtiva da Piscicultura Ornamental";"2014-07-28"
"10928";"2014";"14665";"ESTUDOS E PROJETOS / REESTRUTURAÇÃO DAS COLÔNIAS";"2014-07-28"
"10929";"2014";"14666";"ESTUDOS E PROJETOS / AQUISIÇÃO DE APETRECHOS DE PESCA (KIT DO PESCADOR) PARA PE";"2014-07-28"
"10930";"2014";"14667";"ESTUDOS E PROJETOS / DESENVOLVIMENTO DA AGRICULTURA";"2014-07-28"
"10931";"2014";"14668";"ESTUDOS E PROJETOS / Implantação de duas unidades de produção de alevinos de es";"2014-07-28"
"10932";"2014";"14669";"ESTUDOS E PROJETOS / CAPACITAÇÃO DE DIRIGENTE DE COLÔNIAS DE PESCADORES.";"2014-07-28"
"10933";"2014";"14670";"ESTUDOS E PROJETOS / APOIO A PESCA ARTESANAL (KITS DE COMERCIALIZAÇÃO E BENEFIC";"2014-07-28"
"10934";"2014";"14671";"ESTUDOS E PROJETOS /  ESCOLA PROFISSIONALIZANTE /  BARBALHA";"2014-07-28"
"10935";"2014";"14672";"ESTUDOS E PROJETOS / Monitoramento da qualidade da água dos açudes que possuem ";"2014-07-28"
"10936";"2014";"14673";"ESTUDOS E PROJETOS / CAPACITAÇÃO DE MARISQUEIRAS";"2014-07-28"
"10937";"2014";"14674";"ESTUDOS E PROJETOS / ESCOLA PROFISSIONALIZANTE/ MARANGUAPE (AMANARI)";"2014-07-28"
"10938";"2014";"14675";"ESTUDOS E PROJETOS / Formatação de plantas de higienização do pescado.";"2014-07-28"
"10939";"2014";"14676";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS  ITAPAJÉ";"2014-07-28"
"10940";"2014";"14677";"ESTUDOS E PROJETOS / Segurança Alimentar Ambiental e Econômica dos Cultivos";"2014-07-28"
"10941";"2014";"14678";"ESTUDOS E PROJETOS / Implantação de cultivo de ostras";"2014-07-28"
"10942";"2014";"14679";"ESTUDOS E PROJETOS / MUSEU NACIONAL DO VAQUEIRO/ MARANGUAPE (ITAPEBUSSU)";"2014-07-28"
"10943";"2014";"14680";"ESTUDOS E PROJETOS / TUBULAÇÃO DO SISTEMA DE ABASTECIMENTO DÁGUA / MARANGUAPE (";"2014-07-28"
"10944";"2014";"14681";"ESTUDOS E PROJETOS / Implantação de Programa de Biosegurança nas fazendas de ca";"2014-07-28"
"10945";"2014";"14682";"Estudos e Projetos / Revitalização das Áreas de Nascentes do Rio Maranguapinho";"2014-07-28"
"10946";"2014";"14683";"ESTUDOS E PROJETOS / Implantação da certificação do camarão";"2014-07-28"
"10947";"2014";"14684";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA RODOVIA MARANGUAPE - MARACANAÚ PACA";"2014-07-28"
"10948";"2014";"14685";"ESTUDOS E PROJETOS / CVT/ MARANGUAPE.";"2014-07-28"
"10949";"2014";"14686";"ESTUDOS E PROJETOS / COMPANHIA DE POLICIAMENTO MILITAR/ MARANGUAPE";"2014-07-28"
"10950";"2014";"14687";"ESTUDOS E PROJETOS / REFORMA DA QUADRA DE ESPORTES DA ESCOLA ESTADUAL TABELIÃO ";"2014-07-28"
"10951";"2014";"14688";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA CE - 354 (AMANARI A BÚ)";"2014-07-28"
"10952";"2014";"14689";"ESTUDOS E PROJETOS / ESTUDOS TÉCNICOS PARA CONSTRUÇÃO DE BARRAGEM PARA ABASTECI";"2014-07-28"
"10953";"2014";"14690";"ESTUDOS E PROJETOS / CONSTRUÇÃO DE TELEFÉRICO MARANGUAPE";"2014-07-28"
"10954";"2014";"14691";"ESTUDOS E PROJETOS / SISTEMAS DE ABASTECIMENTO DÁGUA  / REDENÇÃO ( BARRA NOVA, ";"2014-07-28"
"10955";"2014";"14692";"ESTUDOS E PROJETOS / SISTEMAS DE ABASTECIMENTO DE ÁGUA /  REDENÇÃO (SEDE)";"2014-07-28"
"10956";"2014";"14693";"ESTUDOS E PROJETOS / RODOVIA OCARA -  ESTRADA DO ALGODÃO (VIA ANTÔNIO DIOGO)";"2014-07-28"
"10957";"2014";"14694";"ESTUDOS E PROJETOS / DISTRITO INDUSTRIAL / CARIDADE";"2014-07-28"
"10958";"2014";"14695";"ESTUDOS E PROJETOS / QUADRA POLIESPORTIVA /  BARREIRA";"2014-07-28"
"10959";"2014";"14696";"ESTUDOS E PROJETOS / ESCOLA PROFISSIONALIZANTE DA CAJUCULTURA / BARREIRA";"2014-07-28"
"10960";"2014";"14697";"ESTUDOS E PROJETOS / DISTRITO INDUSTRIAL / PARAMOTI";"2014-07-28"
"10961";"2014";"14698";"ESTUDOS E PROJETOS / HOSPITAL REGIONAL DO MACIÇO DE BATURITÉ";"2014-07-28"
"10962";"2014";"14699";"ESTUDOS E PROJETOS /RODOVIA GRANJA-BELA CRUZ (VIA PARAZINHO)";"2014-07-28"
"10963";"2014";"14700";"ESTUDOS E PROJETOS / APOIO A ORGANIZAÇÕES NÃO GOVERNAMENTAIS NA PREVENÇÃO E CON";"2014-07-28"
"10964";"2014";"14701";"ESTUDOS E PROJETOS / RODOVIA BARREIRA - PACAJUS";"2014-07-28"
"10965";"2014";"14702";"ESTUDOS E PROJETOS / Construção de Aterro Sanitário/Camocim";"2014-07-28"
"10966";"2014";"14703";"ESTUDOS E PROJETOS / AÇUDE DE LAGOINHA / BARREIRA";"2014-07-28"
"10967";"2014";"14704";"ESTUDOS E PROJETOS / Reforma do hospital de Bela Cruz.";"2014-07-28"
"10968";"2014";"14705";"ESTUDOS E PROJETOS / RODOVIA REDENÇÃO - PACOTI";"2014-07-28"
"10969";"2014";"14706";"ESTUDOS E PROJETOS / Construção do prédio do Legislativo Municipal.";"2014-07-28"
"10970";"2014";"14708";"ESTUDOS E PROJETOS / CASA ABRIGO PARA MULHERES VÍTIMAS DA VIOLÊNCIA - JUAZEIRO ";"2014-07-28"
"10971";"2014";"14709";"ESTUDOS E PROJETOS / Saneamento Básico/ Graça.";"2014-07-28"
"10972";"2014";"14710";"ESTUDOS E PROJETOS / Sistema de abastecimento de água/São Benedito (Barreira).";"2014-07-28"
"10973";"2014";"14711";"ESTUDOS E PROJETOS / EREVITALIZAÇÃO DO AÇUDE MUCAMBO";"2014-07-28"
"10974";"2014";"14712";"ESTUDOS E PROJETOS /INCENTIVO À PISCICULTURA/GRAÇA.";"2014-07-28"
"10975";"2014";"14713";"ESTUDOS E PROJETOS / Equipar e manter o Posto de Saúde do bairro Aldeota/Graça.";"2014-07-28"
"10976";"2014";"14714";"ESTUDOS E PROJETOS / Construção de um Vila Olímpica no município de Graça/CE.";"2014-07-28"
"10977";"2014";"14715";"ESTUDOS E PROJETOS / ABASTECIMENTO DÁGUA/ MARANGUAPE/ DISTRITO DE PAPARA";"2014-07-28"
"10978";"2014";"14716";"ESTUDOS E PROJETOS / Construção de Ginásio Poliesportivo no Distrito de Lapa no";"2014-07-28"
"10979";"2014";"14717";"ESTUDOS E PROJETOS / MATADOURO PÚBLICO/ GRAÇA";"2014-07-28"
"10980";"2014";"14718";"ESTUDOS E PROJETOS / Aquisição de viatura/ Policia Militar/ Graça";"2014-07-28"
"10981";"2014";"14719";"ESTUDOS E PROJETOS / CONSTRUÇÃO DE UMA MINI-FÁBRICA PARA BENEFICIAR A MATA FORR";"2014-07-28"
"10982";"2014";"14720";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA/ GRAÇA - GROAÍRAS";"2014-07-28"
"10983";"2014";"14722";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA DA MULHER / MORADA NOVA.";"2014-07-28"
"10984";"2014";"14723";"ESTUDOS E PROJETOS / CONSTRUÇÃO DE BARRAGENS VERTEDOURAS, CONSTRUÍDAS EM ALVENA";"2014-07-28"
"10985";"2014";"14724";"ESTUDOS E PROJETOS / RODOVIA CRATEÚS - TERESINA(PI)";"2014-07-28"
"10986";"2014";"14725";"ESTUDOS E PROJETOS / UNIDADE DA POLÍCIA MILITAR / LAVRAS DA MANGABEIRA (QUITAIÚ";"2014-07-28"
"10987";"2014";"14727";"ESTUDOS E PROJETOS / UM QUARTEL DO CORPO DE BOMBEIROS MILITAR QUIXADÁ";"2014-07-28"
"10988";"2014";"14728";"ESTUDOS E PROJETOS / ABRIGO PARA IDOSOS MILHÃ.";"2014-07-28"
"10989";"2014";"14729";"ESTUDOS E PROJETOS / RODOVIA PORANGA - TERESINA(PI)";"2014-07-28"
"10990";"2014";"14730";"ESTUDOS E PROJETOS / RECUPERAÇÃO DA ESTRADA PODRINHO À IGUAÇU DO DISTRITO DE IG";"2014-07-28"
"10991";"2014";"14731";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / IPUEIRAS - ARARENDA / IPAPORANGA.";"2014-07-28"
"10992";"2014";"14732";"ESTUDOS E PROJETOS / INCENTIVO À PISCICULTURA / AÇUDE BANABUIU";"2014-07-28"
"10993";"2014";"14733";"ESTUDOS E PROJETOS / CASA ABRIGO PARA MULHERES / BARBALHA";"2014-07-28"
"10994";"2014";"14734";"ESTUDOS E PROJETOS / CONSTRUÇÃO DO AÇUDE CAJAZEIRAS NO MUNICÍPIO DE BOA VIAGEM.";"2014-07-28"
"10995";"2014";"14735";"ESTUDOS E PROJETOS / ABASTECIMENTO DÁGUA DOMICILIAR / IBARETAMA";"2014-07-28"
"10996";"2014";"14736";"ESTUDOS E PROJETOS / RODOVIA SANTA FÉ / CRATO";"2014-07-28"
"10997";"2014";"14737";"ESTUDOS E PROJETOS / PASSAGEM MOLHADA / RIACHO RIACHÃO (CAMPOS SALES)";"2014-07-28"
"10998";"2014";"14738";"ESTUDOS E PROJETOS / CRIAÇÃO DE UM PÓLO TÉCNICO DE INFORMATIZAÇÃO PARA O SERTÃO";"2014-07-28"
"10999";"2014";"14739";"ESTUDOS E PROJETOS / SANEAMENTO AMBIENTAL AÇUDE DO CEDRO";"2014-07-28"
"11000";"2014";"14740";"ESTUDOS E PROJETOS / PRESÍDIO - QUIXADÁ";"2014-07-28"
"11001";"2014";"14741";"ESTUDOS E PROJETOS / PASSAGEM MOLHADA / RIACHO BONFIM (QUIXADÁ)";"2014-07-28"
"11002";"2014";"14742";"ESTUDOS E PROJETOS / ESTÁTUA DE SANTO ANTÔNIO CARIDADE.";"2014-07-28"
"11003";"2014";"14743";"ESTUDOS E PROJETOS / SUPLEMENTAR A AÇÃO PARA IMPLEMENTAÇÃO DE AÇÕES DE TRANSIÇÃ";"2014-07-28"
"11004";"2014";"14744";"ESTUDOS E PROJETOS / ESTÁDIO DE FUTEBOL / CARIDADE.";"2014-07-28"
"11005";"2014";"14745";"ESTUDOS E PROJETOS / PASSAGEM MOLHADA / RIACHO DO MEIO (SAQUINHO/QUIXADÁ)";"2014-07-28"
"11006";"2014";"14746";"ESTUDOS E PROJETOS / DELEGACIA DA MULHER / CRATO";"2014-07-28"
"11007";"2014";"14747";"ESTUDOS E PROJETOS / RECUPERAÇÃO E RODOVIA / QUIXADÁ - SERRA DO ESTEVÃO.";"2014-07-28"
"11008";"2014";"14748";"ESTUDOS E PROJETOS / PRESÍDIO FEMININO / CRATO";"2014-07-28"
"11009";"2014";"14749";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA PARA FORMAÇÃO PERMANENTE DE PROFISSIO";"2014-07-28"
"11010";"2014";"14750";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA EM ASSISTÊNCIA SOCIAL - CRAS / MILHÃ.";"2014-07-28"
"11011";"2014";"14751";"ESTUDOS E PROJETOS / PASSAGEM MOLHADA / RIO POTI (SÍTIO ESCURO / CRATEÚS)";"2014-07-28"
"11012";"2014";"14752";"ESTUDOS E PROJETOS / NÚCLEO DE DEFENSORIA PÚBLICA PARA MULHERES / CRATO";"2014-07-28"
"11013";"2014";"14753";"ESTUDOS E PROJETOS / CENTRO REGIONAL DE ATENÇÃO AO DEFICIENTE / QUIXADÁ.";"2014-07-28"
"11014";"2014";"14754";"ESTUDOS E PROJETOS / TRATAMENTO DE ADOLESCENTES DEPENDENTES QUÍMICOS QUE CUMPRE";"2014-07-28"
"11015";"2014";"14755";"ESTUDOS E PROJETOS / IMPLANTAÇÃO DO JUIZADO DA VIOLÊNCIA DOMÉSTICA E FAMILIAR C";"2014-07-28"
"11016";"2014";"14756";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA DE TRATAMENTO E RESSOCIALIZAÇÃO DE US";"2014-07-28"
"11017";"2014";"14757";"ESTUDOS E PROJETOS / ATERRO SANITÁRIO / CRATO";"2014-07-28"
"11018";"2014";"14758";"ESTUDOS E PROJETOS / REVITALIZAÇÃO DOS RIOS GRANJEIRO, CARÁS, BATATEIRA E BARBA";"2014-07-28"
"11019";"2014";"14759";"ESTUDOS E PROJETOS / CONSTRUÇÃO DA ESTRADA NA CHAPADA DO APODI NO CANAL LESTE, ";"2014-07-28"
"11020";"2014";"14760";"ESTUDOS E PROJETOS / HABITAÇÕES POPULARES/ CRATO";"2014-07-28"
"11021";"2014";"14761";"ESTUDOS E PROJETOS /ADUTORA BEBERIBE/FORTIM.";"2014-07-28"
"11022";"2014";"14762";"ESTUDOS E PROJETOS / PISCINAS DE CONTENÇÃO NO CANAL DO RIO GRANJEIRO / CRATO";"2014-07-28"
"11023";"2014";"14764";"ESTUDOS E PROJETOS / IMPLANTAÇÃO DE 02 (DUAS) LOMBADAS ELETRÔNICAS/ CE 358 (PRA";"2014-07-28"
"11024";"2014";"14765";"ESTUDOS E PROJETOS / CASA TERAPÊUTICA DE RECUPERAÇÃO DE DEPENDETES QUÍMICOS / J";"2014-07-28"
"11025";"2014";"14766";"ESTUDOS E PROJETOS / POLICLÍNICA DO CRATO";"2014-07-28"
"11026";"2014";"14767";"ESTUDOS E PROJETOS / AÇÕES SÓCIO - EDUCATIVAS VISANDO A PROTEÇÃO DE CRIANÇAS E ";"2014-07-28"
"11027";"2014";"14768";"ESTUDOS E PROJETOS / PÓLO DE TI / QUIXADÁ.";"2014-07-28"
"11028";"2014";"14769";"ESTUDOS E PROJETOS / IMPLANTAÇÃO DA UTI NO MUNICÍPIO DO CRATO";"2014-07-28"
"11029";"2014";"14770";"ESTUDOS E PROJETOS / NÚCLEO DE INTERNAÇÃO E RESSOCIALIZAÇÃO DE DEPENDENTES QUÍM";"2014-07-28"
"11030";"2014";"14771";"ESTUDOS E PROJETOS / AQUISIÇÃO DE KITS DE SALVATAGEM";"2014-07-28"
"11031";"2014";"14772";"ESTUDOS E PROJETOS / FESTIVAL DA JUVENTUDE / FORTALEZA";"2014-07-28"
"11032";"2014";"14773";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA /  FORQUILHA - GROAÍRAS";"2014-07-28"
"11033";"2014";"14774";"Indenização a Ex-Presos Políticos";"2014-07-28"
"11034";"2014";"14775";"PROGERIRH Adicional - Componente I - Gerenciamento de Recursos Hídricos";"2014-07-28"
"11035";"2014";"14776";"Realização de Concurso Público.";"2014-07-28"
"11036";"2014";"14777";"Construção da Ponte Estaiada";"2014-07-28"
"11037";"2014";"14778";"ESTUDOS E PROJETOS/PAVIMENTAÇÃO/RUA DO ARAME-PARAIPABA";"2014-07-28"
"11038";"2014";"14779";"Estações do Metrô  - Comp I - Obras";"2014-07-28"
"11039";"2014";"14780";"PROMOTEC - Comp I - AQUISIÇÃO DE EQUIPAMENTOS";"2014-07-28"
"11040";"2014";"14781";"BNDES - Comp I, II e III - Infraestrutura Aquiraz - Energia";"2014-07-28"
"11041";"2014";"14782";"ESTUDOS/PROJETOS/ URBANIZAÇÃO DA AV. 9/ MARACANAÚ.";"2014-07-28"
"11042";"2014";"14783";"Correia Transportadora -  2ª Etapa  - Comp. I  - Gerenciamento da Obra";"2014-07-28"
"11043";"2014";"14784";"Correia Transportadora -  2ª etapa - Comp. II  - Obras";"2014-07-28"
"11044";"2014";"14785";"Correia Transportadora  - 2ª etapa -  Comp. III - Transportadores Tubulares de ";"2014-07-28"
"11045";"2014";"14786";"Correia Transportadora -  2ª etapa  - Comp IV - Sistema Elétrico e de Automação";"2014-07-28"
"11046";"2014";"14787";"Ampliação do Porto - 2ª etapa - Comp II - Obras";"2014-07-28"
"11047";"2014";"14788";"Ampliação do Porto  - 2ª etapa - Comp. III - Obras Complementares";"2014-07-28"
"11048";"2014";"14789";"Ampliação do Porto - 2ª etapa - Comp. IV - Projetos Complementares";"2014-07-28"
"11049";"2014";"14790";"CONSTRUÇÃO DE DELEGACIA EM BREJO SANTO";"2014-07-28"
"11050";"2014";"14791";"Saneamento Rural  - Comp I -  Implantação, Ampliação e Reabilitação de Sistemas";"2014-07-28"
"11051";"2014";"14792";"Saneamento Rural  - Comp II  - Implantação de Soluções Adequadas de Esgotamento";"2014-07-28"
"11052";"2014";"14793";"SANEAMENTO RURAL  -  Comp III  - DESENVOLVIMENTO COMUNITÁRIO";"2014-07-28"
"11053";"2014";"14794";"Saneamento Rural -  Comp III  - Planejamento, Supervisão e Fiscalização do Proj";"2014-07-28"
"11054";"2014";"14795";"SANEAMENTO RURAL - Comp V - CONSULTORIA DE EXECUÇÃO DO PROJETO";"2014-07-28"
"11055";"2014";"14796";"SANEAMENTO RURAL  - Comp VI -  IMPREVISTOS";"2014-07-28"
"11056";"2014";"14797";"DESENVOLVENDO O EMPREENDEDORISMO E O ARTESANATO / LAVRAS DA MANGABEIRA";"2014-07-28"
"11057";"2014";"14798";"Saneamento Rural - Comp VII - Reajuste Anual.";"2014-07-28"
"11058";"2014";"14799";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO DE RODOVIAS NO TRECHO VILA DO DISTRITO DE IRR";"2014-07-28"
"11059";"2014";"14800";"Aquisição e Implantação de Produtos e Serviços de TI - COHAB";"2014-07-28"
"11060";"2014";"14801";"PROGERIRH Adicional - Componente II A - Infraestrutura Hídrica - Adutoras";"2014-07-28"
"11061";"2014";"14802";"Ações de estímulo à organização e  ao crescimento sustentável do estado executa";"2014-07-28"
"11062";"2014";"14803";"PROGERIRH Adicional - Componente II B - Infraestrutura Hídrica - Barragens";"2014-07-28"
"11063";"2014";"14804";"MODERNIZAÇÃO DA GESTÃO E DO PLANEJAMENTO NO ÂMBITO DO PNAGE";"2014-07-28"
"11064";"2014";"14805";"DESENVOLVIMENTO DA NOVA FOLHA DE PAGAMENTO";"2014-07-28"
"11065";"2014";"14806";"Aquisições para o Cinturão Digital do Ceará";"2014-07-28"
"11066";"2014";"14807";"PRODETUR II - Comp I - Proteção e Conservação do Patrimônio Cultural";"2014-07-28"
"11067";"2014";"14808";"PROMOTEC - COMP I - Aquisição de Equipamentos";"2014-07-28"
"11068";"2014";"14809";"Assistência Ambulatorial e Hospitalar de média e alta complexidade - MAC aos us";"2014-07-28"
"11069";"2014";"14810";"Infraestrutura Cumbuco";"2014-07-28"
"11070";"2014";"14811";"Implantação e Execução do Projovem Urbano Executado por meio de Contrato de Ges";"2014-07-28"
"11071";"2014";"14812";"PRÓ-SANEAMENTO III - Otimização dos Sistemas de Abastecimento de Água de Apuiar";"2014-07-28"
"11072";"2014";"14813";"Aquisição de Equipamentos de TI, Veículos e Material Permanente para as Unidade";"2014-07-28"
"11073";"2014";"14814";"Reforma e Ampliação - CODECE";"2014-07-28"
"11074";"2014";"14815";"Perenização do Riacho  Arahibu no  Município de Russas";"2014-07-28"
"11075";"2014";"14816";"Implantação de Sistemas de Geração e Cogeração de Energia no Estado do Ceará";"2014-07-28"
"11076";"2014";"14817";"Implementação de ações de assistência técnica e extensão pesqueira e aquícola";"2014-07-28"
"11077";"2014";"14818";"Implantação de um Mercado do Peixe na CEASA";"2014-07-28"
"11078";"2014";"14819";"Construção de estruturas de proteção (quebra-mar) e ancoradouro de embarcações ";"2014-07-28"
"11079";"2014";"14820";"Revisão das Instalações Elétricas do Conselho Estadual de Educação";"2014-07-28"
"11080";"2014";"14821";"Manutenção das Instalações Físicas do Conselho Estadual de Educação";"2014-07-28"
"11081";"2014";"14822";"Desenvolvimento e Implantação do Portal do Professor de Educação Básica - PPEB";"2014-07-28"
"11082";"2014";"14823";"Realização de Eventos de Capacitação";"2014-07-28"
"11083";"2014";"14824";"Desenvolver Ações de Edificação, Modernização, Reestruturação no Âmbito da Polí";"2014-07-28"
"11084";"2014";"14825";"Congresso Nacional do Ministério Público e Entidades da Sociedade Civil";"2014-07-28"
"11085";"2014";"14826";"Reforma e Ampliação da EGP";"2014-07-28"
"11086";"2014";"14827";"Reforma e/ou Ampliação da Área de Vigilância Sanitária e Aquisição de Equipamen";"2014-07-28"
"11087";"2014";"14828";"Aquisição de Equipamentos de TI - EGP";"2014-07-28"
"11088";"2014";"14829";"Aquisição de Mobiliários, Equipamentos e Veículos - EGP";"2014-07-28"
"11089";"2014";"14830";"PROINFTUR - Comp II b - Construção e Expansão dos Sistemas de Água Potável e Sa";"2014-07-28"
"11090";"2014";"14831";"Ampliação e Modernização da Infraestrutura Física dos Cursos Técnicos de Áreas ";"2014-07-28"
"11091";"2014";"14832";"Implantação e Reforma de Estruturas Físicas de Apoio às Cadeias Produtivas da A";"2014-07-28"
"11092";"2014";"14833";"Reequipamentos dos Postos Fiscais da SEFAZ";"2014-07-28"
"11093";"2014";"14834";"Realização de Emergência Sanitária Animal e Vegetal";"2014-07-28"
"11094";"2014";"14835";"Auxilio Financeiro aos Consórcios Públicos";"2014-07-28"
"11095";"2014";"14836";"Qualificação de Jovens e Trabalhadores Cearenses e Aquisição de Kits Executado ";"2014-07-28"
"11096";"2014";"14837";"Apoio Financeiro a Entidades que Trabalham com Crianças e Adolescentes";"2014-07-28"
"11097";"2014";"14838";"Implantação de Novos Cursos/Turmas em Educação a Distancia.";"2014-07-28"
"11098";"2014";"14839";"Qualificação e Inserção de Jovens no Mercado de Trabalho na Área de Alimentação";"2014-07-28"
"11099";"2014";"14841";"Desenvolver Ação de Fortalecimento dos Fóruns e Regionalização no Ceará";"2014-07-28"
"11100";"2014";"14842";"Ampliação e Modernização da Infraestrutura Física, Tecnológica e de Equipamento";"2014-07-28"
"11101";"2014";"14843";"Qualificação e Formação de Profissionais de Saúde e Cominidade Voltados para At";"2014-07-28"
"11102";"2014";"14844";"Execução de Políticas Públicas para a Promoção da Igualdade Étnico-Racial";"2014-07-28"
"11103";"2014";"14845";"Ampliação e Modernização da Infraestrutura Física dos Cursos de Especialização ";"2014-07-28"
"11104";"2014";"14846";"Construção e Restauração de Estradas do Litoral Oeste";"2014-07-28"
"11105";"2014";"14847";"CEC - Apoio ao Desenvolvimento do Setor do Turismo de Negócios";"2014-07-28"
"11106";"2014";"14848";"Desenvolvimento de Projetos Educacionais no Âmbito da Vigilância à Saúde - ESP";"2014-07-28"
"11107";"2014";"14849";"Acompanhamento e Avaliação das Ações de LGBTT";"2014-07-28"
"11108";"2014";"14850";"Plano Territorial de Qualificação - PLANTEQ/CE";"2014-07-28"
"11109";"2014";"14851";"Reaparelhamento de TI da Gerência do Fundo de Defesa Social - FDS";"2014-07-28"
"11110";"2014";"14852";"Reaparelhamento de TI do Colégio Militar do Corpo de Bombeiros - CMCB";"2014-07-28"
"11111";"2014";"14853";"Apoio à Consolidação da Rede de Incubadoras do Estado do Ceará";"2014-07-28"
"11112";"2014";"14854";"Fomento e fortalecimento da infraestrutura dos espaços e de eventos de divulgaç";"2014-07-28"
"11113";"2014";"14855";"Fomento à participação de jovens em olimpíadas";"2014-07-28"
"11114";"2014";"14856";"Viabilizar Espaços de Comercialização para Produtos Oriundos de Empreendimentos";"2014-07-28"
"11115";"2014";"14857";"Operacionalização de Sistemas de Cogeração";"2014-07-28"
"11116";"2014";"14858";"Atendimento e Reinserção Socioprodutiva e Familiares de Adolescentes em Conflit";"2014-07-28"
"11117";"2014";"14859";"Modelagem de Processos e de Sistema de Informações de Controle Disciplinar";"2014-07-28"
"11118";"2014";"14860";"Reforma e Ampliação - CGD";"2014-07-28"
"11119";"2014";"14861";"Aquisição de Máquinas, Equipamentos e Veículos - CGD";"2014-07-28"
"11120";"2014";"14862";"Aquisição e Implantação de Produtos e Serviços de TI - CGD";"2014-07-28"
"11121";"2014";"14863";"PAC Estiagem - Construção da Adutora de Jordão - Sobral";"2014-07-28"
"11122";"2014";"14864";"PAC Estiagem - Contrução da Adutora de Jaibaras - Sobral";"2014-07-28"
"11123";"2014";"14865";"PAC Estiagem - Construção da Adutora de Dom Expedito - Sobral";"2014-07-28"
"11124";"2014";"14866";"PAC Estiagem - Construção da Adutora de Quixeramobim - S. Central";"2014-07-28"
